data	acc_x	acc_y	acc_z	gyro_x	gyro_y	gyro_z	mag_x	mag_y	mag_z	temp	baro
2000-01-01 00:00:16.646	   179	     7	  4104	    -6	    -6	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.666	   188	     7	  4083	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.686	   166	     3	  4092	    -6	    -4	   -14	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.706	   186	    18	  4102	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.726	   169	    18	  4077	    -6	    -5	   -12	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.746	   170	    -6	  4082	    -6	    -4	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.766	   174	    -8	  4095	    -6	    -4	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.786	   177	     7	  4084	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.806	   172	    -9	  4092	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.826	   180	     8	  4117	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.846	   184	     2	  4087	    -6	    -4	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.866	   173	   -22	  4117	    -8	    -4	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.886	   167	     3	  4051	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.906	   179	     2	  4086	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.926	   200	     2	  4100	    -6	    -4	   -12	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.946	   184	     4	  4100	    -5	    -6	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.966	   200	    15	  4117	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:16.986	   192	    11	  4092	    -6	    -5	   -14	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.006	   194	     4	  4078	    -7	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.026	   176	     6	  4092	    -6	    -4	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.046	   182	    10	  4086	    -5	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.066	   173	   -18	  4087	    -6	    -4	   -12	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.085	   175	     0	  4072	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.105	   191	    -8	  4070	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.125	   173	    13	  4084	    -6	    -4	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.145	   169	    10	  4083	    -5	    -5	   -14	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.165	   190	     8	  4112	    -8	    -4	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.185	   179	    11	  4083	    -6	    -5	   -13	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.205	   188	   -10	  4090	    -6	    -4	   -14	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.225	   176	   -25	  4124	    -6	    -5	   -15	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.245	   166	    -5	  4093	    -6	    -4	   -14	     0	     0	     0	27.46	101819.51
2000-01-01 00:00:17.265	   191	     1	  4097	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.285	   182	     5	  4083	    -7	    -4	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.310	   180	    10	  4103	    -6	    -4	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.330	   183	     4	  4101	    -6	    -5	   -12	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.350	   163	    -1	  4081	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.365	   193	    -2	  4112	    -5	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.385	   176	     4	  4088	    -7	    -4	   -12	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.405	   180	     1	  4112	    -7	    -4	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.425	   189	    -7	  4094	    -7	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.445	   153	     2	  4085	    -7	    -4	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.465	   167	   -12	  4090	    -6	    -4	   -12	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.485	   168	     5	  4088	    -6	    -4	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.505	   180	     2	  4110	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.524	   201	     9	  4103	    -7	    -4	   -12	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.544	   174	    -3	  4079	    -6	    -6	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.564	   195	    -6	  4093	    -6	    -4	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.584	   175	    -3	  4114	    -6	    -3	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.604	   182	    -3	  4080	    -6	    -4	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.624	   179	    -7	  4105	    -6	    -3	   -12	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.644	   177	    33	  4092	    -7	    -6	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.664	   198	   -10	  4110	    -7	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.684	   185	    -6	  4074	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.704	   182	     2	  4104	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.724	   190	    -2	  4124	    -5	    -3	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.744	   157	   -24	  4090	    -5	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.764	   173	     0	  4114	    -7	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.784	   156	    -3	  4080	    -7	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.804	   171	    -9	  4074	    -6	    -5	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.824	   188	     2	  4098	    -6	    -6	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.844	   191	    11	  4080	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.864	   180	    13	  4077	    -6	    -4	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.884	   177	     0	  4106	    -5	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.904	   170	     5	  4085	    -6	    -4	   -12	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.924	   191	   -33	  4095	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.944	   185	     3	  4117	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.964	   181	     2	  4074	    -6	    -6	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:17.983	   192	    -5	  4115	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.003	   148	    -6	  4097	    -6	    -5	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.023	   187	    -4	  4092	    -6	    -5	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.043	   172	    16	  4096	    -5	    -5	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.063	   214	     3	  4077	    -7	    -4	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.083	   194	   -17	  4077	    -7	    -4	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.103	   187	     4	  4094	    -6	    -4	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.123	   181	     6	  4098	    -6	    -6	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.143	   163	   -10	  4073	    -7	    -5	   -14	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.163	   176	     7	  4098	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.183	   198	     7	  4115	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.203	   183	     0	  4093	    -6	    -5	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.223	   188	   -29	  4115	    -6	    -4	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.243	   171	     6	  4098	    -4	    -6	   -13	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.263	   175	    19	  4078	    -6	    -6	   -12	     0	     0	     0	27.47	101808.26
2000-01-01 00:00:18.283	   181	    14	  4093	    -5	    -3	   -12	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.308	   180	     5	  4104	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.328	   163	   -21	  4093	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.348	   148	     6	  4106	    -7	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.364	   187	     1	  4089	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.383	   174	   -16	  4118	    -6	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.403	   186	    13	  4091	    -7	    -3	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.422	   196	     3	  4086	    -6	    -6	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.442	   191	    -8	  4075	    -5	    -5	   -11	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.462	   197	     8	  4082	    -6	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.482	   200	   -16	  4098	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.502	   177	    18	  4075	    -6	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.522	   193	    -4	  4092	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.542	   173	    -9	  4103	    -6	    -4	   -12	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.562	   195	     9	  4079	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.582	   184	   -20	  4108	    -7	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.602	   172	   -14	  4076	    -6	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.622	   194	   -16	  4085	    -5	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.642	   175	     8	  4094	    -6	    -6	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.662	   183	     6	  4096	    -6	    -5	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.682	   173	   -12	  4096	    -5	    -5	   -12	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.702	   174	    -3	  4090	    -6	    -5	   -12	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.722	   180	    -9	  4098	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.742	   180	   -18	  4106	    -6	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.762	   169	     5	  4069	    -5	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.782	   193	    -3	  4094	    -6	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.802	   175	     9	  4090	    -6	    -4	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.822	   172	   -22	  4085	    -5	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.842	   173	     8	  4107	    -6	    -4	   -12	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.861	   186	     9	  4096	    -8	    -4	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.881	   196	    -4	  4101	    -7	    -5	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.901	   178	    -4	  4095	    -5	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.921	   167	     7	  4096	    -5	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.941	   202	    -1	  4106	    -7	    -5	   -15	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.961	   169	     3	  4084	    -6	    -5	   -12	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:18.981	   166	    -3	  4108	    -5	    -6	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.001	   170	    -3	  4089	    -7	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.021	   180	     3	  4096	    -7	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.041	   177	     3	  4089	    -7	    -4	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.061	   162	   -13	  4083	    -6	    -5	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.081	   183	     1	  4087	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.101	   182	     1	  4106	    -6	    -3	   -12	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.121	   155	    -6	  4108	    -7	    -4	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.141	   178	    -6	  4103	    -6	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.161	   181	    -5	  4113	    -5	    -5	   -14	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.181	   188	     8	  4083	    -6	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.201	   182	     7	  4101	    -6	    -5	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.221	   163	    17	  4086	    -6	    -5	   -12	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.241	   184	   -33	  4108	    -7	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.261	   168	     1	  4094	    -7	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.281	   172	   -17	  4102	    -7	    -4	   -13	     0	     0	     0	27.47	101813.40
2000-01-01 00:00:19.307	   168	    -3	  4087	    -5	    -4	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.326	   166	     1	  4104	    -7	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.346	   191	     0	  4100	    -7	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.364	   182	    16	  4086	    -6	    -6	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.380	   185	    -1	  4101	    -6	    -5	   -12	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.400	   179	   -10	  4088	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.420	   182	     6	  4089	    -6	    -5	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.440	   186	    -9	  4113	    -4	    -4	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.460	   182	     9	  4095	    -6	    -4	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.480	   182	     8	  4106	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.500	   176	    -2	  4106	    -8	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.520	   167	     5	  4085	    -6	    -5	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.540	   186	     8	  4093	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.560	   177	    12	  4094	    -8	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.580	   175	    -9	  4085	    -7	    -4	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.600	   178	    -6	  4114	    -6	    -4	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.620	   169	     5	  4097	    -5	    -5	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.640	   175	     8	  4091	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.660	   180	   -12	  4110	    -5	    -6	   -12	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.680	   191	    12	  4082	    -5	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.700	   192	    -6	  4099	    -5	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.720	   167	    16	  4079	    -6	    -5	   -12	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.740	   201	     4	  4107	    -7	    -4	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.759	   172	    -7	  4100	    -6	    -5	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.779	   155	    -1	  4100	    -7	    -5	   -12	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.799	   189	    -6	  4105	    -6	    -4	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.819	   174	    21	  4089	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.839	   196	     7	  4097	    -5	    -5	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.859	   176	    14	  4113	    -6	    -6	   -12	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.879	   178	     5	  4089	    -6	    -4	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.899	   185	   -18	  4099	    -6	    -4	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.919	   182	    -2	  4088	    -6	    -4	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.939	   192	    11	  4090	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.959	   173	    -8	  4100	    -6	    -6	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.979	   193	    -3	  4092	    -7	    -6	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:19.999	   186	    -4	  4115	    -6	    -4	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.019	   171	    11	  4105	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.039	   165	    -9	  4094	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.059	   187	    -8	  4085	    -6	    -4	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.079	   175	    10	  4106	    -6	    -4	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.099	   202	     9	  4101	    -7	    -5	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.119	   177	     2	  4092	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.139	   181	   -10	  4090	    -6	    -4	   -15	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.159	   172	     0	  4103	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.179	   187	    -5	  4092	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.199	   193	     2	  4102	    -6	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.218	   184	     6	  4104	    -6	    -4	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.238	   196	     3	  4123	    -7	    -5	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.258	   189	     5	  4105	    -7	    -5	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.278	   185	   -11	  4078	    -6	    -5	   -14	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.306	   178	   -16	  4108	    -6	    -6	   -13	     0	     0	     0	27.48	101826.74
2000-01-01 00:00:20.323	   178	     9	  4104	    -6	    -6	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.343	   160	    20	  4089	    -6	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.361	   182	    -5	  4087	    -6	    -5	   -14	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.378	   184	    18	  4086	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.398	   170	    -6	  4110	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.418	   183	   -25	  4099	    -7	    -4	   -14	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.438	   187	     6	  4101	    -7	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.458	   162	   -11	  4093	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.478	   181	     0	  4094	    -6	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.498	   187	   -25	  4095	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.518	   200	    -5	  4094	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.538	   179	     9	  4090	    -6	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.558	   182	   -18	  4115	    -6	    -3	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.578	   165	     5	  4092	    -6	    -5	   -11	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.598	   174	    -1	  4107	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.618	   184	    -1	  4100	    -6	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.638	   168	    12	  4093	    -5	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.657	   180	     1	  4104	    -6	    -5	   -12	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.677	   165	     7	  4109	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.697	   172	     1	  4099	    -7	    -3	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.717	   189	     1	  4121	    -7	    -6	   -14	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.737	   173	    -5	  4074	    -6	    -6	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.757	   190	   -19	  4097	    -6	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.777	   169	     4	  4079	    -6	    -4	   -12	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.797	   174	     7	  4099	    -7	    -4	   -12	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.817	   189	     1	  4088	    -6	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.837	   173	    -3	  4076	    -6	    -4	   -12	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.857	   181	    10	  4091	    -7	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.877	   180	     3	  4100	    -6	    -6	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.897	   183	     2	  4093	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.917	   178	   -13	  4096	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.937	   152	    12	  4094	    -7	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.957	   203	    -3	  4092	    -6	    -4	   -14	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.977	   182	     0	  4092	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:20.997	   176	     9	  4084	    -6	    -4	   -11	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.017	   179	     1	  4101	    -6	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.037	   184	    16	  4094	    -7	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.057	   187	    15	  4094	    -7	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.077	   170	    -6	  4097	    -5	    -3	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.097	   169	    -8	  4089	    -5	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.116	   165	    -2	  4109	    -6	    -6	   -12	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.137	   185	     5	  4082	    -7	    -5	   -14	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.156	   168	     0	  4100	    -7	    -5	   -14	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.176	   173	    -5	  4094	    -5	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.196	   187	     1	  4120	    -6	    -4	   -11	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.216	   196	     6	  4115	    -7	    -4	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.236	   194	    21	  4093	    -6	    -5	   -12	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.256	   177	     1	  4074	    -6	    -6	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.276	   192	   -12	  4105	    -6	    -5	   -14	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.302	   176	     4	  4079	    -6	    -5	   -13	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.322	   189	     8	  4106	    -7	    -5	   -12	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.342	   167	     3	  4115	    -7	    -6	   -14	     0	     0	     0	27.48	101822.64
2000-01-01 00:00:21.360	   182	    11	  4087	    -7	    -6	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.376	   188	    -2	  4099	    -7	    -5	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.396	   177	    18	  4088	    -6	    -4	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.416	   197	     3	  4106	    -7	    -5	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.436	   180	    -6	  4091	    -7	    -4	   -14	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.456	   179	    -7	  4088	    -6	    -4	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.476	   189	     4	  4097	    -6	    -4	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.496	   192	    18	  4090	    -5	    -6	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.516	   181	     2	  4105	    -7	    -5	   -14	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.536	   183	     3	  4101	    -7	    -5	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.555	   172	   -14	  4091	    -7	    -5	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.575	   190	    -6	  4098	    -6	    -6	   -12	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.595	   187	    -4	  4074	    -6	    -7	   -14	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.615	   179	   -15	  4088	    -7	    -4	   -13	     0	     0	     0	27.49	101808.33
2000-01-01 00:00:21.635	   182	     8	  4086	    -6	    -5	   -13	     0	     0	     0	27.49	101808.33
